userID,Gender,Age,DAT,Tenant,Price,category_big,category_mid,category_small,Address
MVQ73486,여성,30대,2025-08-07 14:10,명동스넥,7500,F&B,레스토랑,분식,서울특별시 양천구
UXL41612,여성,30대,2024-09-03 12:11,교보문고,54100,전문점/일반테넌트,라이프스타일,도서/음반,서울특별시 노원구
YZA48567,여성,30대,2023-07-13 3:40,골드리아,101000,전문점/일반테넌트,패션잡화,주얼리/시계,서울특별시 동작구
NGV14002,여성,50대,2021-12-12 3:32,멜본,149700,전문점/일반테넌트,패션의류,여성패션,서울특별시 서대문구
GEU35652,여성,30대,2022-05-02 13:44,크리스틴다트너,13700,F&B,카페,기타음료,서울특별시 도봉구
GEU35652,여성,30대,2025-06-07 13:42,아이레시피,6000,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 도봉구
ROY46944,남성,50대,2022-09-05 23:20,야행성,36990,F&B,레스토랑,양식,서울특별시 성동구
WRB77103,여성,30대,2025-01-28 21:42,알파문구,3000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 동대문구
NXA33881,여성,40대,2023-03-11 15:47,알파문구,3000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 서초구
CVH29651,여성,30대,2022-08-17 20:15,SPAO,40000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 중랑구
TVC54243,남성,50대,2023-05-22 18:32,H&M,99000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 용산구
FEC18244,여성,40대,2021-03-18 1:26,후아유,29900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 중구
ZCS58413,여성,30대,2025-10-29 7:08,동네카페,59900,F&B,카페,커피,서울특별시 종로구
HWN39762,여성,40대,2022-11-04 10:05,플레이모빌,10000,전문점/일반테넌트,문화/레크리에이션,문화/전시,서울특별시 동대문구
VPH75950,여성,20대,2021-07-19 0:44,프라이스클럽,2500,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 마포구
GGN79866,여성,20대,2022-07-09 2:56,커피빈,16500,F&B,카페,커피,서울특별시 성북구
CXM23617,여성,30대,2025-11-15 18:52,H&M,74000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 금천구
UON43020,여성,30대,2023-10-20 11:02,더페이스샵,3150,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 금천구
JQN44759,여성,30대,2022-10-20 0:41,스무디킹,21000,F&B,카페,기타음료,서울특별시 중랑구
CLL36162,여성,40대,2025-10-27 21:01,에그드랍,7800,F&B,카페,베이커리,서울특별시 광진구
CPA26796,여성,30대,2023-08-29 5:03,유니언,10400,F&B,카페,커피,서울특별시 동대문구
JOQ82615,남성,40대,2022-11-07 17:14,고피자,14200,F&B,레스토랑,양식,서울특별시 성동구
JQD87742,여성,30대,2021-11-14 22:49,아디다스,219000,전문점/일반테넌트,패션잡화,캐주얼신발,서울특별시 종로구
TNU21866,여성,40대,2022-03-24 12:58,유니언,7100,F&B,카페,커피,서울특별시 동작구
AUQ67956,여성,30대,2021-06-21 7:51,알파문구,5000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 도봉구
ZMU60204,남성,30대,2021-03-13 16:24,씨씨샵,149000,전문점/일반테넌트,패션잡화,포멀신발,서울특별시 서초구
GEM98370,여성,40대,2025-06-27 11:40,프라이스클럽,36460,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 송파구
DDJ02113,남성,40대,2025-03-18 9:49,보배반점,19380,F&B,레스토랑,중식,서울특별시 마포구
BPK16278,여성,40대,2023-04-06 21:41,교보문고,11100,전문점/일반테넌트,라이프스타일,도서/음반,서울특별시 강남구
NOT94984,여성,50대,2023-10-12 23:36,모닝글로리,6000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 성동구
SRP07654,여성,30대,2022-01-27 9:02,동네카페,33700,F&B,카페,커피,서울특별시 중랑구
BZD88835,여성,30대,2021-12-27 3:53,무지,22000,전문점/일반테넌트,라이프스타일,홈퍼니싱토탈,서울특별시 강서구
EUE71638,남성,20대,2022-02-25 9:58,몽스,5000,F&B,카페,베이커리,서울특별시 광진구
WNS21607,남성,30대,2021-05-27 3:14,타이거커피,12300,F&B,카페,커피,서울특별시 영등포구
VYG65951,남성,20대,2021-08-09 14:41,알파문구,3000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 강북구
YET09768,여성,30대,2023-02-20 10:15,라페르바,10900,전문점/일반테넌트,H&B,뷰티케어,서울특별시 영등포구
ZMU60204,남성,30대,2021-10-26 7:33,헬로키즈,100400,전문점/일반테넌트,키즈,키즈패션의류,서울특별시 서초구
PHX76111,남성,30대,2023-06-25 8:05,아이레시피,13500,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 강서구
MEC00013,여성,20대,2021-05-03 10:00,반스,159000,전문점/일반테넌트,패션잡화,캐주얼신발,서울특별시 노원구
PGH89889,여성,40대,2025-09-08 15:44,모닝글로리,110150,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 종로구
GKB93740,여성,20대,2022-03-28 19:27,아메리칸이글아웃피터스,7000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 서대문구
ZYS10671,남성,40대,2024-02-20 2:11,필라 이너웨어,19900,전문점/일반테넌트,패션잡화,언더웨어,서울특별시 금천구
ATO42696,여성,30대,2021-06-25 21:07,보떼,99750,전문점/일반테넌트,H&B,코스메틱,서울특별시 구로구
FWH07330,여성,40대,2023-08-13 8:54,라인프렌즈,14000,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 광진구
VFJ13553,여성,60대,2023-10-29 2:09,간식여왕,13800,F&B,카페,기타음료,서울특별시 종로구
GAV60862,여성,40대,2021-01-15 3:48,커피빈,8300,F&B,카페,커피,서울특별시 강동구
XCC94476,남성,40대,2023-01-08 16:51,안경박사,400000,전문점/일반테넌트,패션잡화,아이웨어,서울특별시 용산구
LFV28606,여성,30대,2022-09-08 18:47,강가,57600,F&B,레스토랑,양식,서울특별시 중구
JFF52182,여성,40대,2022-02-18 21:20,벤더커피,5500,F&B,카페,커피,서울특별시 중랑구
PIF28717,남성,30대,2021-08-05 11:05,무지,34800,전문점/일반테넌트,라이프스타일,홈퍼니싱토탈,서울특별시 도봉구
GLT63202,여성,40대,2021-07-15 8:16,H&M,53000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 성동구
SGW98499,여성,40대,2024-07-27 17:18,프라이스클럽,13800,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 성북구
KSQ72762,여성,20대,2025-05-06 1:11,더페이스샵,13300,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 구로구
FEC18244,여성,40대,2022-05-10 0:55,H&M,188000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 중구
FHG49694,여성,40대,2025-04-12 22:20,동네카페,18400,F&B,카페,커피,서울특별시 관악구
FHY71684,여성,50대,2025-09-26 23:43,연식당,11000,F&B,레스토랑,한식,서울특별시 강남구
KMW57156,남성,50대,2024-12-05 21:35,폰갤러리(2호점),15000,전문점/일반테넌트,라이프스타일,기타라이프스타일,서울특별시 노원구
GBP48938,남성,40대,2021-04-08 7:37,감미옥,40000,F&B,레스토랑,한식,서울특별시 강남구
CVO11797,여성,30대,2023-04-02 2:04,올리브영,3300,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 성동구
GGN79866,여성,20대,2025-06-07 1:29,후아유,29900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 성북구
JQN44759,여성,30대,2024-08-10 23:34,잭슨피자,49500,F&B,레스토랑,양식,서울특별시 중랑구
BQC16426,남성,40대,2024-06-07 23:16,H&M,64000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 강서구
IHY73984,남성,50대,2024-06-17 7:18,클로리스,1000,F&B,카페,기타음료,서울특별시 성동구
ZYS10671,남성,40대,2022-11-10 11:01,H&M,37000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 금천구
URN50965,여성,30대,2024-07-07 10:25,타이거커피,4400,F&B,카페,커피,서울특별시 영등포구
IZS61732,여성,30대,2025-10-20 18:31,코데즈컴바인,61000,전문점/일반테넌트,패션잡화,언더웨어,서울특별시 중랑구
TZA45297,여성,40대,2021-07-11 14:02,차바이오에프엔씨,60000,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 성북구
DGJ18606,여성,30대,2023-06-09 3:03,SPAO,14000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 중랑구
YUW25417,여성,30대,2024-04-18 2:14,사이드쇼,6500,F&B,레스토랑,델리,서울특별시 동작구
DMG28290,여성,50대,2024-03-14 20:16,신미낙지,8000,F&B,레스토랑,한식,서울특별시 광진구
DMG28290,여성,50대,2025-09-19 22:35,유치회관,9000,F&B,레스토랑,한식,서울특별시 광진구
BDN71434,여성,30대,2022-10-10 3:54,탑텐,39900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 서초구
IZG35936,여성,50대,2021-09-26 5:23,H&M,103000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 종로구
ZUS90165,여성,30대,2021-05-20 17:14,원더플레이스,333000,전문점/일반테넌트,패션의류,캐주얼신발,서울특별시 종로구
WLS55185,여성,30대,2021-05-09 4:29,지니킴,98000,전문점/일반테넌트,패션잡화,포멀신발,서울특별시 강북구
PUQ93173,남성,40대,2021-01-28 15:44,베이직하우스,338000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 종로구
UNZ61904,여성,40대,2022-07-26 5:27,일바,100100,전문점/일반테넌트,라이프스타일,홈퍼니싱토탈,서울특별시 양천구
YKU42950,여성,50대,2021-08-28 18:11,안경박사,60000,전문점/일반테넌트,패션잡화,아이웨어,서울특별시 강북구
SWZ32701,여성,30대,2024-04-22 0:41,일바,20800,전문점/일반테넌트,라이프스타일,홈퍼니싱토탈,서울특별시 중구
SRP07654,여성,30대,2022-12-02 20:22,사이드쇼,4000,F&B,레스토랑,델리,서울특별시 중랑구
YET09768,여성,30대,2023-04-13 5:56,사봉,51900,전문점/일반테넌트,H&B,코스메틱,서울특별시 영등포구
DYN89502,남성,30대,2023-05-24 0:29,미샤,35500,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 중랑구
CGR17900,여성,40대,2024-11-11 2:36,알파문구,7000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 구로구
OWQ54032,여성,50대,2022-10-28 17:23,모닝글로리,52440,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 용산구
DHV87336,여성,20대,2022-08-15 0:46,코데즈컴바인,37000,전문점/일반테넌트,패션잡화,언더웨어,서울특별시 서대문구
ZUS90165,여성,30대,2024-05-17 23:32,더바디샵,112000,전문점/일반테넌트,H&B,바디/향수,서울특별시 종로구
FPH01357,여성,20대,2021-12-18 10:49,피그먼트,35800,전문점/일반테넌트,패션의류,캐주얼신발,서울특별시 강서구
DYN89502,남성,30대,2024-10-06 21:26,토이플러스,148300,전문점/일반테넌트,라이프스타일,취미,서울특별시 중랑구
ISH82902,여성,40대,2024-02-12 22:22,신미낙지,9000,F&B,레스토랑,한식,서울특별시 성북구
MOX46726,여성,30대,2025-05-09 3:05,헤라,53300,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 강서구
CNF16477,여성,20대,2022-02-17 2:03,파피루스,20000,전문점/일반테넌트,패션잡화,아이웨어,서울특별시 영등포구
KSQ72762,여성,20대,2023-08-08 5:26,몽스,8000,F&B,카페,베이커리,서울특별시 구로구
VYR35356,남성,50대,2023-08-27 2:54,멜본,98200,전문점/일반테넌트,패션의류,여성패션,서울특별시 동대문구
WEM12996,여성,50대,2022-07-04 1:48,롤링파스타,20900,F&B,레스토랑,양식,서울특별시 광진구
MJD76148,남성,40대,2021-11-16 7:40,토이플러스,35400,전문점/일반테넌트,라이프스타일,취미,서울특별시 강동구
PVC33138,여성,40대,2021-08-25 11:00,사봉,32800,전문점/일반테넌트,H&B,코스메틱,서울특별시 중구
RED43472,여성,40대,2022-12-07 1:01,캘빈클라인,158000,전문점/일반테넌트,패션잡화,언더웨어,서울특별시 서대문구
MII97129,여성,30대,2021-05-05 3:09,베이직하우스,19900,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 구로구
ZLH69866,여성,40대,2023-08-06 3:30,잭슨피자,62820,F&B,레스토랑,양식,서울특별시 서초구
DVI16149,여성,40대,2025-02-05 3:53,알파문구,6000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 관악구
HIG74624,여성,40대,2022-01-01 2:28,뉴에라,40000,전문점/일반테넌트,패션잡화,모자,서울특별시 광진구
CJR26443,여성,30대,2023-07-31 7:07,프라이스클럽,7800,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 동작구
FGR43939,여성,50대,2025-08-02 8:12,소프레소,13100,F&B,카페,커피,서울특별시 마포구
CZW59129,남성,60대,2021-05-04 6:09,주크,75700,전문점/일반테넌트,패션의류,여성패션,서울특별시 동작구
KQJ10493,여성,30대,2021-07-10 10:49,뽕쁘앙,54000,전문점/일반테넌트,키즈,키즈,서울특별시 서초구
PUQ93173,남성,40대,2022-03-15 3:38,차바이오에프엔씨,6000,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 종로구
CLL36162,여성,40대,2023-02-17 10:56,알파문구,5000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 광진구
RJD07987,여성,30대,2025-12-29 13:35,델리이노밸리,90250,F&B,레스토랑,델리,서울특별시 영등포구
SWR78464,여성,40대,2022-12-10 3:15,위니비니,3000,F&B,테이크아웃,스위트,서울특별시 동작구
CVH29651,여성,30대,2024-03-29 1:31,프라이스클럽,29100,전문점/일반테넌트,라이프스타일,리빙소품,서울특별시 중랑구
XLM52803,여성,30대,2025-06-14 6:10,간식여왕,6300,F&B,카페,기타음료,서울특별시 노원구
NBX28574,여성,40대,2023-08-07 18:29,헤라,14000,전문점/일반테넌트,H&B,H&B멀티샵,서울특별시 중구
FIG95983,여성,30대,2021-12-05 5:55,닥터스킨샵,9000,전문점/일반테넌트,H&B,코스메틱,서울특별시 성동구
MEZ18738,여성,30대,2021-05-16 14:46,신미낙지,9000,F&B,레스토랑,한식,서울특별시 서대문구
FUW70120,여성,50대,2023-01-23 18:10,슈퍼타이,8500,F&B,레스토랑,아시안,서울특별시 성북구
VAL73376,남성,30대,2021-04-18 8:04,메가커피,17800,F&B,카페,기타음료,서울특별시 구로구
VPH75950,여성,20대,2021-02-25 21:14,클루,9900,전문점/일반테넌트,패션잡화,가방,서울특별시 마포구
IHY73984,남성,50대,2024-09-16 10:54,피그인더가든,17000,F&B,레스토랑,기타F&B,서울특별시 성동구
YRK75844,여성,30대,2024-10-16 1:19,던킨도너츠,7300,F&B,테이크아웃,베이커리,서울특별시 도봉구
YKU42950,여성,50대,2022-04-29 10:46,오마뎅,28500,F&B,레스토랑,델리,서울특별시 강북구
GOB94095,여성,30대,2024-09-01 23:03,알파문구,2000,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 관악구
QDR95059,남성,40대,2021-06-17 20:14,배스킨라빈스,7000,F&B,테이크아웃,스위트,서울특별시 중랑구
RIA42720,여성,30대,2024-03-30 14:57,사봉,9900,전문점/일반테넌트,H&B,코스메틱,서울특별시 서초구
HPN44114,남성,30대,2022-02-08 9:31,유니언,10000,F&B,카페,커피,서울특별시 동대문구
YET09768,여성,30대,2022-02-16 17:20,무지,3900,전문점/일반테넌트,라이프스타일,홈퍼니싱토탈,서울특별시 영등포구
NGV14002,여성,50대,2022-02-08 0:59,스시&탕,26500,F&B,레스토랑,일식,서울특별시 서대문구
YKU42950,여성,50대,2022-01-25 2:33,유니언,14000,F&B,카페,커피,서울특별시 강북구
RPU32278,여성,40대,2024-11-17 18:42,SPAO,68000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 중랑구
ZUQ05548,여성,30대,2024-06-30 0:00,베르제,117600,전문점/일반테넌트,패션잡화,주얼리/시계,서울특별시 도봉구
PFJ20740,여성,30대,2025-11-29 5:08,모닝글로리,10200,전문점/일반테넌트,라이프스타일,문구/선물,서울특별시 강남구
OPH40040,여성,20대,2025-03-11 5:14,탑텐,3150,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 은평구
PIF28717,남성,30대,2023-11-19 7:22,SPAO,10000,전문점/일반테넌트,패션의류,유니섹스캐주얼,서울특별시 도봉구
